1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-4.9065,-6.1206,16.8399,-0.6337,7.1316,-15.5597,-2.6902,0.0461,4.3007,-6.0200,1.2351,-17.0113,10.7625,-7.4360,-20.4630,0.5379,9.1011,-0.9146,10.5213,4.2174,5.8407,7.0899,0.0942,4.2303,-8.9719,8.6445,-1.2484,11.0925,11.3281,9.4355,7.1457,6.9687,3.2282,5.8290,-0.4687,-5.4686,10.4690,-4.6658,0.1070,-3.6480,0.5658,2.9557,-1.6599,10.6939,-5.3457,-2.1812,-3.6260,-6.1889,0.7899,-21.7872,-15.9822,-9.9100,5.9745,16.3582,5.5066,-11.3905,-7.2903,16.8969,3.4160,-2.0553,3.5682,-1.4168,16.7340,-11.5676,14.8173,7.0397,-9.6539,7.3875,-8.3324,1.8275,-13.6482,15.9699,-2.9683,2.0458,-0.1999,8.4184,0.1356,-5.1833,15.3229,-2.2604,-9.5860,2.0090,9.3583,-1.5678,0.0797,-12.1278,0.0100,4.8604,-2.3967,9.1283,-12.0027,-12.1024,14.2992,-14.3865,14.6019,-8.5600,16.4865,10.7679,-7.9324,7.0552
-4.6181,-5.4537,16.9354,0.2111,5.0543,-16.4298,-1.4949,0.9705,4.6973,-5.5280,2.5501,-18.6624,11.0416,-6.1957,-21.1663,-0.3514,8.2985,-2.5956,9.8675,5.3015,6.8232,7.5596,0.2184,4.4928,-9.7913,9.3133,-2.5472,11.4652,9.6833,9.6984,8.2880,6.1291,3.7944,5.0239,0.0553,-6.6045,9.0196,-3.9475,0.2169,-3.9308,0.7890,4.0981,-2.0547,11.2593,-4.8699,0.0370,-2.3769,-6.7467,-0.6877,-19.9602,-15.7486,-10.4377,6.8894,15.8700,5.3568,-11.3382,-7.1896,15.4725,2.4331,-2.8638,2.2432,-2.9507,17.2886,-11.3326,15.7804,7.5529,-9.6569,6.1214,-7.9259,2.0602,-13.4618,16.1079,-3.9140,1.2844,-4.0585,8.4518,-0.5404,-4.9379,14.0758,-2.1151,-7.3681,1.2162,10.5617,-0.7730,-1.1050,-11.9424,0.9709,5.9084,0.3030,9.4279,-12.9438,-12.0234,12.8660,-15.0801,11.3575,-7.4590,15.4152,10.4962,-8.6443,8.0182
-4.9069,-5.8722,15.1994,0.9523,5.8030,-17.2002,-1.6679,0.6014,5.9563,-5.5032,3.2930,-19.3496,11.4222,-7.2846,-23.6870,-1.2858,8.0937,-2.4689,10.4581,5.9404,7.9194,10.8672,0.9092,3.7386,-10.0473,9.0352,-4.3352,12.0092,8.4893,8.8468,5.7720,5.4053,3.0503,5.5858,1.2000,-6.7622,6.7489,-5.4131,-0.1716,-2.6940,0.8979,4.7888,-2.4207,13.1256,-5.8290,0.8087,-1.6303,-5.4335,-0.1529,-20.4639,-17.1337,-10.1558,7.5787,16.0360,3.7253,-12.0812,-6.5070,13.0757,2.4047,-3.3149,3.3643,-3.1592,17.6450,-11.3250,15.8010,8.1106,-9.7132,5.4112,-6.8563,1.7238,-14.3745,16.9058,-1.6862,0.7160,-3.6909,5.9222,-1.8959,-6.8891,13.6539,-2.5563,-9.6184,2.3051,11.5281,-1.6323,-0.6814,-12.3227,2.4488,5.7118,1.1080,11.4336,-12.7978,-12.1251,11.6599,-14.9196,9.4619,-7.6743,16.4085,10.1506,-8.5876,5.4497
-5.6317,-4.7064,14.9986,2.2984,6.2530,-17.8096,-0.1382,-0.2887,6.3033,-7.1532,3.1826,-17.7754,10.5734,-7.0965,-23.6251,-1.9305,7.7592,-3.3631,10.5233,5.4422,7.2082,10.2780,1.8311,4.0965,-9.6463,9.4834,-4.8171,12.0087,7.0458,9.7454,4.9849,5.5967,2.7569,6.0477,1.6071,-5.9264,4.6770,-5.2236,0.3090,-2.7766,1.3855,5.7514,-1.5572,12.8436,-5.2283,0.7100,-2.9233,-5.2118,-0.4613,-22.5934,-18.1709,-9.2818,6.4383,15.0665,2.3904,-11.9808,-5.8003,13.6035,2.9629,-2.8750,2.2435,-3.4476,18.6278,-10.0437,16.5711,8.4346,-8.6823,4.6112,-6.0518,0.4401,-14.4153,16.5807,-3.1233,0.5597,-3.0904,5.6222,-1.6555,-7.0474,13.9683,-3.0603,-9.7031,3.0412,9.9490,-1.0316,-1.2032,-14.8753,2.6615,6.9048,-0.1277,11.5134,-9.8970,-14.8482,10.9087,-16.1047,9.6859,-4.4118,14.6098,9.1121,-9.5195,6.1443
-4.2060,-3.9824,15.7309,1.4314,8.1997,-18.2835,0.2758,-0.2612,7.0474,-5.0516,3.8361,-16.7431,11.4118,-7.3098,-22.8636,-3.3667,8.2209,-5.2092,10.5580,4.9236,8.2507,11.8803,2.1872,5.3065,-10.4125,10.4829,-3.1468,12.7613,8.8626,9.6216,3.7971,6.8403,1.3542,7.7524,2.5290,-6.3788,4.9882,-6.9170,0.7824,-4.5962,1.6584,5.2176,-2.4078,14.2603,-5.8129,1.5083,-2.3145,-5.2221,0.4989,-22.0224,-19.8775,-7.8924,7.1628,15.5398,1.8410,-13.8609,-7.0265,15.2228,1.7314,-2.2354,1.7146,-4.3947,19.2122,-10.1164,17.1910,8.8800,-8.3975,4.5877,-7.2106,-0.8665,-14.7150,16.9058,-2.6303,-0.9323,-1.9978,6.7047,-2.1389,-7.9634,12.7241,-3.0477,-9.5010,3.6350,10.1377,-0.6699,-0.4700,-14.1579,0.9162,7.3441,-1.5204,13.6155,-9.3194,-13.2395,12.3402,-18.3501,10.3197,-5.5936,15.6057,9.1264,-10.2312,6.4034
-2.5266,-3.6586,16.5916,1.6761,8.0386,-18.7310,0.4786,-0.4530,5.4949,-5.3552,2.8963,-16.7220,10.9844,-5.4569,-23.6095,-4.2484,8.8101,-5.1351,10.6046,4.6956,7.9362,12.4888,1.2653,4.2686,-9.7508,10.1777,-3.7762,12.7798,7.7049,8.9215,3.2112,6.8757,1.8033,7.2662,1.8423,-7.7563,3.0980,-7.5537,2.8314,-5.3503,1.6820,5.2593,-1.5653,12.5418,-7.0816,0.5375,-2.5786,-3.7434,-0.4720,-21.5366,-18.6817,-9.4238,6.6979,15.3788,1.4433,-14.7959,-5.3992,14.8936,3.6874,-4.5144,2.9117,-3.9353,18.6564,-9.2319,15.9467,7.9647,-8.3153,2.8550,-9.2464,-1.6964,-14.3754,17.4594,-1.2708,-2.1326,-1.4018,8.7764,-2.5329,-9.8495,11.4920,-2.2053,-9.6088,5.5529,9.0942,-1.1328,-0.6702,-14.7066,0.7133,7.1623,-0.2345,14.1045,-10.4298,-13.0283,14.8372,-18.9725,9.4280,-5.9863,16.4564,10.1173,-10.7147,6.5904
-2.6139,-3.6961,14.1927,1.0337,9.0066,-19.3127,0.8950,-0.4525,5.3729,-6.5830,2.9936,-16.5228,12.3641,-3.8187,-23.4965,-5.5772,9.0411,-5.4202,10.6770,4.0535,7.3657,12.1437,2.0620,4.4060,-9.8913,7.2549,-3.4600,12.8287,7.4093,8.6678,2.1200,7.7208,0.3578,9.1521,2.6832,-7.6289,2.2392,-8.5039,2.5781,-4.4054,1.1472,6.8428,-1.8571,11.7313,-7.1071,1.3755,-2.7538,-3.1121,-0.5025,-20.9223,-18.0717,-9.6527,8.1789,14.6528,1.3446,-15.2844,-4.9013,15.3477,2.0963,-5.5849,2.8323,-2.4235,17.2225,-8.7060,17.8113,9.1893,-8.5804,2.4496,-10.8834,-2.0395,-14.7363,18.0354,-0.2888,-3.8972,-0.9670,7.0579,-1.9397,-8.9386,11.3014,-0.7474,-9.6757,5.7506,9.4070,-1.3934,0.5597,-15.6594,-0.8970,6.3720,1.1857,14.5224,-9.6949,-10.5194,15.0867,-18.8219,9.8848,-5.6972,17.1846,9.7115,-11.1689,4.3789
-2.8806,-5.2746,14.7083,0.8479,8.8019,-21.0784,1.9222,0.7625,5.8117,-5.8042,3.5477,-17.1946,13.5782,-4.1073,-24.1040,-5.0882,8.7451,-5.7129,10.7419,3.3947,6.9677,11.2096,3.3549,3.4199,-9.4200,6.5524,-4.7287,12.8837,7.9701,6.5034,1.6868,7.5563,0.1678,11.2952,1.8766,-7.1192,4.2876,-9.1217,2.9640,-3.2039,2.6418,7.3357,-3.1172,11.5205,-6.2083,1.6625,-1.8879,-2.5851,-0.7702,-19.7841,-17.8971,-11.4745,9.7986,15.3623,-1.2782,-15.7046,-4.5294,14.5443,1.5824,-6.9992,1.9347,-1.8045,17.7737,-9.8979,16.7724,10.1721,-7.6916,3.8815,-10.9999,-1.2379,-13.9917,17.0494,-0.8131,-4.2787,0.1128,7.7751,-1.7741,-8.9854,12.5708,0.8483,-10.3790,3.8769,10.9952,-0.9163,-0.5361,-14.7921,-1.3910,6.9431,-0.3171,13.5013,-9.1190,-12.1433,15.7120,-19.9065,10.9603,-5.8724,15.8521,9.4448,-12.6283,5.7569
-2.0993,-5.8421,14.9195,0.7660,9.3281,-20.3763,2.7916,0.6841,6.0656,-5.5082,3.1243,-17.0718,14.1641,-3.6722,-24.2833,-6.0371,9.6966,-4.7786,10.9522,3.2224,6.0415,12.1125,4.0893,1.9717,-10.7600,5.2260,-3.5924,14.2006,7.3306,4.7910,2.4955,6.1713,-0.5319,11.2453,0.1962,-7.5441,4.5988,-9.8431,3.1665,-2.5644,1.9943,6.6448,-2.8366,11.3051,-7.3845,1.6287,-2.9860,-1.9906,0.9031,-20.4877,-17.5563,-12.1959,10.4492,18.0600,0.2830,-14.5098,-7.2507,13.4043,1.4678,-7.3919,2.9566,-0.5397,15.2270,-7.8444,17.0689,8.7879,-7.0715,4.0998,-12.5273,-0.9956,-13.6266,15.6787,-0.7523,-4.0505,0.3461,8.4840,-2.2271,-9.3714,12.8233,0.6062,-10.3090,3.5383,9.6243,-0.7672,0.2082,-14.7686,0.6410,6.9133,-0.6512,14.4314,-9.1121,-12.7144,15.6069,-19.5840,9.1414,-4.7154,16.9097,10.0937,-13.0366,5.8191
-0.1731,-5.6864,14.6215,1.7764,9.9531,-20.5508,3.0178,-0.7275,6.4908,-6.4746,3.4103,-17.8232,14.7922,-3.8554,-23.9132,-5.9915,9.9541,-6.6682,9.3049,2.5568,5.5205,13.2278,1.9426,1.0386,-11.7001,5.4906,-5.5292,12.3394,7.7003,4.2659,3.5028,6.2906,-0.2760,10.5299,1.1128,-6.2276,5.0630,-9.9796,2.1366,-2.1458,1.7637,5.8765,-2.9154,9.6579,-6.8293,0.2421,-1.9804,-2.1783,0.3923,-19.6667,-17.5543,-12.6226,10.5265,18.8542,0.0812,-13.5086,-7.3577,13.7040,2.5094,-7.7355,2.8920,-2.0832,15.3331,-8.5198,18.8078,7.2873,-8.4739,4.7831,-13.6081,-1.0817,-12.3302,16.3614,-1.5196,-4.0723,-1.6960,7.5517,-2.7420,-8.9049,12.0713,0.6240,-10.6988,3.4411,10.6210,-0.6430,0.5439,-14.4490,0.4895,5.9197,-2.3170,15.0888,-8.5993,-12.4756,15.8478,-17.8701,10.1477,-4.3596,15.7633,11.4235,-13.2868,6.2577
0.2690,-4.6099,15.8679,3.0480,9.5622,-22.5372,1.9098,-1.3334,7.6885,-5.7945,4.5556,-16.2978,12.9741,-2.9249,-25.2871,-6.5137,7.1645,-7.7400,9.1742,1.8228,6.4965,12.1512,1.6962,0.2762,-11.2376,5.2676,-5.6648,12.3744,6.9347,5.1248,1.3185,5.7554,0.2300,11.5507,0.7907,-8.1157,4.3442,-11.5395,1.3749,-2.9666,1.9396,5.3861,-3.8727,8.5953,-5.7932,1.0732,-3.3564,-1.4972,1.2797,-20.5369,-17.5120,-12.2833,11.0816,18.1496,0.8288,-14.5570,-8.2433,13.7950,3.1749,-7.9525,1.6444,-4.4325,16.3492,-7.9645,19.3883,6.8570,-8.1420,5.4499,-13.6839,-1.2719,-12.9405,16.1499,-0.5328,-5.9969,-1.8326,7.3167,-2.3738,-9.5082,10.9419,2.0094,-8.5474,2.8480,10.9927,-1.6979,1.1905,-13.9962,-0.6369,6.3222,-1.7671,14.5609,-8.0605,-12.2768,15.7041,-16.1818,9.8149,-2.9390,15.7663,10.0998,-13.1399,4.8500
-0.9384,-3.3891,16.9191,3.8454,9.9211,-23.1433,3.6822,-1.6530,7.7591,-7.5997,5.0764,-17.9067,14.4842,-3.2196,-22.8870,-6.4381,9.1920,-7.5811,9.7208,0.5380,6.9311,11.7360,1.7866,-1.8517,-10.8241,5.5711,-6.3992,12.3278,5.6207,5.7196,2.0296,8.0432,1.2621,12.2720,1.0837,-7.5139,5.1410,-11.7782,0.3955,-2.3424,1.7733,5.3086,-2.2260,10.2588,-7.1815,0.4550,-3.0740,-1.9219,1.7912,-19.8422,-18.3795,-13.2031,11.0273,19.0385,-1.3664,-13.4399,-8.7828,13.3831,3.1388,-7.4929,1.8199,-6.1881,14.9160,-7.5165,20.6263,6.6849,-7.9985,4.6661,-14.1498,-0.6163,-13.4903,15.3247,-0.9165,-5.1045,-1.6090,6.5392,-4.2123,-9.3425,10.1620,3.6677,-8.7805,3.0884,12.4033,-0.1459,2.3395,-12.8343,-2.2507,6.0183,-2.3907,15.7320,-8.4951,-12.2132,17.2254,-16.3198,10.4406,-2.0643,15.4992,9.1083,-13.7900,6.4596
-0.4005,-2.5510,16.7844,5.4365,7.5493,-24.4819,4.3357,-3.2561,7.1015,-8.2635,5.5843,-17.5262,14.2920,-3.1167,-23.5569,-7.0526,9.0803,-9.2443,9.0205,-1.2007,7.8936,10.4013,1.1379,-1.6864,-12.1352,5.7303,-5.0892,13.5144,5.6719,4.7491,2.9408,8.7066,0.7140,13.4629,1.8328,-7.5809,5.4886,-10.7500,-1.0438,-2.7537,2.6577,3.1921,-3.6990,10.1130,-8.8947,1.5418,-4.2670,-0.6587,2.7418,-20.4861,-17.3836,-12.6361,10.4311,21.1858,-0.1476,-13.0987,-10.4472,13.0924,2.2301,-7.3522,1.7758,-6.7922,15.3503,-7.2752,20.6423,7.2676,-9.3874,6.2697,-13.9734,-1.5163,-14.2872,16.0555,-0.5760,-4.6935,-1.7939,7.8933,-3.9050,-9.8461,10.0274,3.3510,-8.0726,2.2086,12.8959,1.2817,2.3057,-14.5188,-3.2564,5.9713,-2.2523,15.5545,-7.7892,-12.3063,17.9400,-17.3586,11.0685,-1.0303,14.4966,9.1607,-14.4093,6.1762
-0.4535,-4.1195,15.6289,4.1631,8.6794,-23.2041,5.4613,-1.6887,6.3747,-7.3746,3.8110,-16.6260,14.3989,-3.7945,-23.7831,-7.9219,8.8080,-11.3290,9.1612,-1.2457,8.7749,10.1562,1.1758,-2.5781,-11.0811,5.2840,-4.8503,15.3249,4.1832,3.9839,3.8774,8.2124,-1.5207,14.4886,1.2362,-8.8890,5.3671,-9.8113,-0.0073,-2.7548,1.2072,1.3013,-4.0696,9.3604,-8.5861,2.4208,-4.1208,0.5532,2.9680,-19.8347,-18.0285,-12.5285,11.9510,20.1183,-0.5641,-13.5564,-11.5151,11.8246,0.8991,-6.6621,1.4327,-7.1712,15.4350,-6.4447,19.9229,5.3973,-10.0334,7.6489,-12.7515,-0.2156,-11.6349,16.3936,-1.0612,-4.3625,-2.6548,8.9085,-3.2562,-9.2787,10.6392,4.0642,-7.9308,1.3792,11.5752,1.1781,2.2037,-15.3163,-4.4969,5.6055,-3.6580,15.2811,-7.5684,-11.5513,17.7620,-19.2427,10.5547,-0.4320,15.2122,11.6420,-13.3320,6.7856
1.8887,-5.6469,15.9323,4.2034,9.3982,-21.6248,6.4281,-1.6041,7.1192,-7.1024,5.0298,-15.7302,13.7927,-6.7225,-24.0869,-8.9325,9.7011,-13.0903,7.3134,-1.5494,7.7887,10.6848,0.3377,-2.9538,-10.1450,4.9466,-2.9777,15.5031,2.2760,5.6279,3.1618,8.2925,-1.3202,14.3928,1.2253,-9.3301,5.0942,-9.6054,0.4941,-3.5076,3.7222,3.6385,-4.1832,8.8731,-6.0549,4.5704,-4.5146,0.0915,3.0003,-20.2651,-17.2495,-14.3242,12.7563,20.9589,-1.6633,-11.0097,-10.9990,13.6515,2.4105,-7.1626,3.2641,-8.2726,14.6483,-5.9223,20.8980,5.3795,-8.8627,6.9652,-11.0527,-0.0005,-10.7678,17.4094,-1.0152,-3.2979,-3.8220,9.8790,-2.5474,-8.5899,11.8229,4.1300,-9.9235,0.5691,12.8371,1.1042,3.6260,-17.0812,-3.6233,6.5214,-4.0795,16.5063,-8.5412,-9.2443,17.7370,-19.1401,10.2744,0.7834,15.1354,12.1835,-14.6295,7.6086
0.0525,-6.7960,16.3490,5.2057,10.0828,-22.9302,6.0198,-1.0558,6.2302,-5.2954,6.8384,-15.2237,11.8041,-5.8586,-24.0143,-10.1640,10.0412,-13.0496,8.5278,-2.3111,7.3494,11.2132,0.0636,-2.5298,-9.3933,4.6741,-1.7454,15.3166,1.0978,5.4658,2.7934,8.5540,-0.6467,15.3857,1.0529,-9.3449,4.4931,-10.1910,-0.2683,-2.8321,5.0891,1.6197,-5.0846,9.7572,-6.5623,4.1054,-3.9099,0.3007,2.6932,-19.9824,-17.7459,-14.9102,13.4431,20.1965,-1.4012,-11.3944,-10.3323,12.6609,3.6610,-7.5725,3.2520,-8.0226,16.7310,-4.2812,22.5554,5.0229,-11.3080,6.5113,-11.1552,1.1811,-11.3787,18.0247,-0.7044,-1.6290,-4.5221,10.5133,-2.4257,-8.5357,12.4719,4.4296,-8.3704,0.0942,11.3075,2.7181,2.6227,-16.2744,-4.7572,6.9474,-5.4880,17.6086,-9.3363,-9.0843,19.6723,-21.0404,12.1639,-0.2612,15.4142,11.1719,-13.6173,6.4276
-0.5589,-6.5045,16.4591,5.7111,9.4617,-22.2901,6.2681,-0.5196,5.9307,-4.7104,4.5800,-15.8907,11.8333,-6.2175,-24.0522,-8.4786,10.1630,-12.1940,9.0560,-2.1073,6.2101,10.8685,-0.5476,-2.1624,-8.5198,2.6625,-1.9888,14.4573,1.5364,2.7469,3.8941,9.6210,0.0663,16.0114,-0.5264,-9.7562,3.0478,-9.4228,-0.1643,-0.7295,4.9933,1.9404,-5.1279,11.1985,-6.9730,5.1835,-2.4203,-1.1722,3.2103,-20.8245,-17.1728,-15.1548,13.7700,19.4001,-0.1056,-12.8685,-10.4839,13.1712,3.3147,-7.1491,2.6879,-9.0309,17.4280,-4.0744,22.2960,5.2867,-10.2918,5.3091,-12.0773,1.2685,-12.0894,15.7839,0.6476,-2.0645,-3.6938,9.3989,-3.7009,-7.2916,12.1482,3.3625,-6.9994,1.2338,10.8868,3.7405,3.2526,-15.9199,-4.0140,7.5780,-5.5766,17.0729,-9.4413,-10.1621,19.9044,-21.9107,11.5228,-0.2121,16.0598,10.6825,-13.3053,5.9971
-1.6245,-5.6945,15.7239,6.0605,9.2733,-23.7405,6.8486,-1.1889,6.1062,-3.4718,5.6863,-14.8626,10.6909,-5.3464,-24.9525,-7.3495,9.1769,-14.0660,8.1600,-1.7726,5.5443,10.9748,0.1141,-2.6015,-8.6939,2.8795,-2.6074,13.7367,-0.2786,2.7583,3.3434,8.8888,0.9209,15.1209,0.1212,-10.2361,2.0952,-10.0165,2.5836,-1.5609,5.8736,0.7415,-4.9057,12.3344,-7.7583,3.6084,-5.0059,-1.5524,2.6889,-20.8017,-18.3640,-16.2170,14.1387,18.4415,-0.4959,-12.1991,-10.5553,12.1724,4.4107,-6.6713,1.8157,-7.8663,16.7160,-3.7039,21.5375,4.4983,-9.7650,5.6524,-12.5506,0.9830,-12.7296,16.1256,0.7976,-3.4990,-3.5320,9.8557,-5.5513,-6.9037,12.3189,4.3587,-6.1121,2.4626,9.0744,4.5291,3.7638,-14.6552,-4.0903,6.5280,-5.5753,16.0269,-9.9896,-10.1550,19.3981,-20.5070,13.9521,-0.9171,17.1362,10.0951,-14.3426,5.9368
-3.6513,-4.0356,15.2123,4.6585,10.3194,-23.3434,7.8567,-1.8931,5.6387,-5.0261,7.0333,-14.8259,10.9508,-5.9238,-25.7548,-9.4969,9.3893,-14.8554,9.4732,-1.0977,5.0634,14.1427,-1.2855,-1.3751,-9.0705,1.3609,-3.6300,12.8283,-1.9680,2.7743,4.8554,8.6910,1.3678,14.1955,-0.6602,-11.7575,2.8473,-9.6936,1.9398,-2.4606,6.7023,1.1980,-4.2499,13.6490,-7.1280,5.0814,-5.9730,-1.8979,2.6823,-20.0071,-17.9587,-13.5362,16.2311,18.9052,-1.1643,-12.8399,-10.8344,11.7542,3.8886,-7.9128,-0.2439,-8.2079,15.6091,-3.9389,23.0657,4.2825,-9.7000,4.5710,-12.1772,1.5102,-12.1559,16.9296,-0.5528,-3.0442,-1.8824,10.8397,-6.1320,-7.1537,13.1996,3.4366,-5.0319,1.2269,7.7652,5.2179,2.2476,-16.0987,-4.9807,6.6578,-4.6315,16.4602,-8.1551,-11.3994,20.9889,-22.5819,14.8723,-0.6519,16.5005,12.0477,-15.6269,7.5087
-2.6883,-3.9237,16.5307,4.7745,11.2525,-22.0487,8.0151,-1.7173,6.2828,-4.4494,5.9995,-15.4080,11.6993,-5.7633,-27.1397,-10.1973,9.8543,-15.3485,12.1697,0.0301,3.7652,13.4702,-1.4093,-2.9724,-8.9098,1.9215,-2.6518,12.6851,-1.8521,3.3916,6.5800,8.5161,2.4298,14.9912,0.8474,-12.6354,2.6201,-9.4941,3.0372,-4.0890,5.8138,2.7340,-5.6886,13.7536,-6.5834,6.7321,-6.4665,-1.9300,4.5589,-20.2387,-16.7571,-11.8765,16.9961,18.6553,-1.2670,-12.0380,-11.1631,11.8695,5.0000,-6.1011,0.7442,-7.6806,16.0470,-3.6379,20.8523,4.7335,-9.3461,4.8404,-12.9043,0.4365,-12.6230,16.4887,0.1368,-3.5898,-1.8738,10.5814,-6.6818,-8.6860,13.3503,3.0772,-4.6890,0.9938,7.8044,4.5101,3.7061,-16.7960,-5.3654,5.9714,-4.0491,15.6501,-7.5774,-11.3666,22.5583,-23.9124,13.7033,-0.0105,17.6502,11.6084,-13.4106,8.0157
-2.9049,-2.1587,16.8474,5.2609,12.7201,-22.7903,9.4445,-0.5211,5.8484,-3.6733,5.7192,-14.6618,11.8922,-6.2879,-26.4022,-10.5681,7.7808,-13.9176,12.0409,0.1017,4.7779,15.0739,-2.7787,-1.5774,-7.7872,1.0177,-1.9445,12.1733,0.0383,4.4328,7.9306,9.0612,1.6357,15.8580,0.6386,-13.1086,1.5700,-8.3359,1.6599,-4.3853,6.0444,2.7012,-7.9210,14.9594,-8.1980,7.3268,-7.6128,-2.4911,6.0159,-19.2176,-16.0251,-12.9372,16.7295,18.6244,-0.2958,-10.2021,-11.4653,10.2315,4.0912,-6.1057,2.2231,-7.2566,15.4500,-5.1112,20.4228,4.3033,-8.5698,3.1560,-13.1459,0.1503,-14.5212,16.4973,-0.1731,-4.5542,-1.8759,12.1478,-6.7176,-9.2672,12.7403,2.9591,-4.1621,-0.0942,8.2305,4.8019,2.8511,-16.5134,-7.0846,5.9145,-3.7100,16.1441,-5.7636,-12.5928,23.9259,-23.7524,14.4558,-1.0781,17.3083,11.2928,-13.3473,9.5032
-2.3640,-0.8088,16.8721,4.4346,13.1616,-22.6477,7.8719,-0.9262,4.9867,-3.8569,4.5843,-13.0685,11.8836,-5.5095,-26.5828,-11.2454,8.3206,-13.0199,12.5029,-1.3771,4.5969,15.2759,-4.7426,-1.9845,-7.1082,1.5617,-0.8668,12.5272,-1.5243,5.4157,6.9947,9.1682,1.0389,15.9507,0.0280,-12.1368,0.8672,-7.1376,1.6626,-5.4337,5.0992,2.1656,-6.3084,11.5504,-7.5918,7.7376,-5.9751,-3.8892,6.7074,-19.3834,-16.3729,-11.8057,15.5948,16.6058,-0.5410,-9.3364,-12.3049,9.9563,3.7501,-5.5036,1.8564,-5.9535,14.0093,-4.9428,18.2689,3.9122,-10.7580,3.8647,-13.4427,0.5628,-15.2793,17.1561,0.6696,-4.4190,-1.7641,13.1591,-5.6273,-9.9597,12.4326,4.1124,-3.3854,0.5231,6.2371,4.1007,5.2966,-17.4335,-6.6404,5.9989,-4.0729,16.6113,-4.9792,-11.5962,24.7825,-23.7566,13.0650,-1.1924,18.2519,12.1631,-11.7506,9.2793
-3.3042,-1.1536,16.7524,5.5040,13.2207,-22.4708,6.9880,-2.1882,4.1621,-3.3198,5.6583,-13.3544,12.2155,-5.6352,-25.1416,-11.8162,8.6808,-12.8643,13.9292,-0.1400,4.2153,14.9815,-6.0846,-2.0557,-8.0833,1.7443,-1.6540,11.0566,-3.5804,5.4504,7.4892,8.2772,0.3000,14.3195,1.2980,-10.3931,1.9928,-6.8034,3.0642,-3.7230,5.4406,1.9145,-6.6900,11.9839,-6.7311,8.1705,-6.0657,-4.1054,6.8490,-18.9140,-15.3713,-10.8196,16.2955,16.1472,-0.4205,-8.3255,-11.1563,9.0719,5.6019,-5.9306,2.2209,-7.0361,14.2489,-3.7691,16.7574,4.4542,-10.4044,4.4346,-14.8046,-0.0378,-15.3915,16.4685,1.2863,-4.5938,-1.5460,11.9988,-4.7967,-11.4246,12.6373,3.5067,-6.2686,1.2368,7.5432,5.0536,5.1917,-17.9213,-7.3462,5.3681,-4.6816,16.2501,-4.0111,-11.6644,24.3725,-23.6864,14.4293,-0.4259,17.1026,12.5824,-13.0016,8.7281
-3.1892,-0.4432,17.0931,4.3296,12.6797,-24.0557,6.3905,-3.5824,4.3720,-3.9206,7.4116,-12.8711,10.4481,-6.4331,-23.6235,-14.0367,7.7786,-14.4567,15.2373,0.7292,5.9324,14.0702,-5.5342,-2.3277,-6.2313,1.0347,-0.2070,10.3580,-2.4912,4.8724,6.4491,8.7049,-1.2069,13.7086,0.9715,-8.6361,1.4931,-7.1371,4.1779,-3.6617,6.7595,0.8093,-5.9539,13.2541,-4.8139,9.0294,-6.6990,-4.4685,7.0822,-17.3627,-15.7818,-11.2458,15.4734,17.4377,-0.3378,-8.4704,-11.5056,9.4333,5.0233,-5.6119,2.9657,-6.4663,13.8665,-2.9539,16.2333,4.0293,-12.3585,5.7670,-15.3348,-1.5262,-14.5043,17.2624,2.2017,-3.8257,-1.3018,12.9935,-4.3708,-13.0138,16.0105,3.4949,-6.2338,0.6403,8.6578,5.8260,7.0466,-18.4923,-8.5082,4.6980,-3.8839,16.6997,-4.1048,-11.2531,24.0278,-24.1175,13.6757,-0.3398,17.3179,13.7305,-12.5025,8.9328
-4.4248,-0.6598,16.8864,4.4105,12.5701,-24.1677,7.2874,-2.8192,4.5369,-4.1215,6.6270,-12.0433,10.1889,-7.9392,-22.5929,-13.8354,6.5394,-14.9827,15.8688,-2.8675,4.1040,13.4583,-6.2772,-2.2838,-8.1461,0.8455,-0.7237,10.8532,-3.5715,5.5864,7.4178,8.8533,-0.7691,15.0411,1.0085,-8.3564,1.5422,-6.3676,6.3778,-4.4868,7.4889,0.7139,-5.6687,14.1754,-5.0772,8.1166,-7.7805,-5.3584,8.1823,-16.1910,-15.2822,-11.6219,14.9852,17.3710,-1.8335,-9.1002,-11.4839,9.2903,4.5797,-5.3831,2.7531,-6.9791,14.3851,-3.9465,16.7166,3.2914,-9.9488,5.9777,-16.2026,-0.7681,-13.5096,16.5955,2.5089,-3.0907,-0.6971,13.4734,-5.7403,-12.0790,14.8263,1.5557,-5.6880,-1.5355,7.6447,5.2811,5.1383,-20.3121,-8.4262,5.4791,-5.0215,18.5698,-3.2036,-11.3731,24.6143,-22.5216,13.5722,1.0989,15.7769,13.4109,-12.0633,8.6475
